Number,Peptide,Protein,Pmax,Kd,Rsquared,P value,MaxP,Points,Outlier 1,Outlier 2,Outlier 3,Run,Norm
Pep508,ErbB1-pY1172,VAV1,97282.41,52249.77561,0.838107907,0.000662905,19.03,12,0,0,0,3,Baseline
Pep478,ErbB1-pY1197,VAV1,0,204.3365157,-0.315094163,0.318476169,3.44,12,0,0,0,1,Baseline
Pep478,ErbB1-pY1197,VAV1,5.50E-06,144.6300038,-0.118251592,0.714348148,6.84,12,0,0,0,2,Baseline
Pep478,ErbB1-pY1197,VAV1,72.94,97.63051559,0.550053586,0.063894935,7,12,0,0,0,3,Baseline
Pep401,ErbB1-pY727,VAV1,24.37,3.6948703,0.808801156,0.001445514,15.83,12,0,0,0,1,Baseline
Pep509,ErbB1-pY727,VAV1,0,145.476688,-0.114289023,0.723583016,5.49,12,0,0,0,1,Baseline
Pep401,ErbB1-pY727,VAV1,3.33E-09,104.8492581,-0.653609813,0.021157622,7.36,12,0,0,0,2,Baseline
Pep509,ErbB1-pY727,VAV1,1.67E-08,103.7598413,-0.51203227,0.08878377,3.79,12,0,0,0,2,Baseline
Pep401,ErbB1-pY727,VAV1,0,304.4578204,0.231539812,0.469009607,2.75,12,0,0,0,3,Baseline
Pep509,ErbB1-pY727,VAV1,0,185.428946,0.298749143,0.37217965,4.05,12,-15.845,0,0,3,Baseline
Pep390,ErbB1-pY764,VAV1,93594.64,37246.4181,0.849076069,0.000475939,13.47,12,0,0,0,1,Baseline
Pep390,ErbB1-pY764,VAV1,9.84E-10,104.191296,-0.198762044,0.581981741,2.53,12,-15.28,-14.69,0,2,Baseline
Pep390,ErbB1-pY764,VAV1,24.32,1.111219266,0.880212057,0.000158336,22.66,12,0,0,0,3,Baseline
Pep391,ErbB1-pY801,VAV1,97311.04,48702.62786,0.9006505,6.44E-05,11.45,12,0,0,0,1,Baseline
Pep391,ErbB1-pY801,VAV1,8.07E-07,73.56885415,-0.193499347,0.568626929,3.725,12,-14.125,0,0,2,Baseline
Pep391,ErbB1-pY801,VAV1,203.25,209.5414874,0.600490797,0.038960614,8.55,12,0,0,0,3,Baseline
Peptide698,ErbB1-pY801,VAV1,5.83,13.09166866,0.376245521,0.228041645,4.81,12,0,0,0,5,TXN
Peptide698-1,ErbB1-pY801,VAV1,99999.99,190560.1984,0.681612099,0.014640706,10.66,12,0,0,0,6,Baseline
Pep619,ErbB1-pY813,VAV1,53,1.612264333,0.973812207,9.28E-08,41.79,12,0,0,0,3,Baseline
Pep413,ErbB1-pY827,VAV1,88822.73,41201.95602,0.717180249,0.008656377,11.49,12,0,0,0,1,Baseline
Pep413,ErbB1-pY827,VAV1,1.37E-06,176.1144066,-0.32328306,0.305364518,3.47,12,0,0,0,2,Baseline
Pep413,ErbB1-pY827,VAV1,99999.99,205476.6797,0.503202882,0.095381926,8.11,12,0,0,0,3,Baseline
Pep459,ErbB1-pY869,VAV1,75572.7,231129.6809,0.377621767,0.252224912,5.25,12,8.865,0,0,1,Baseline
Pep459,ErbB1-pY869,VAV1,7.84E-09,133.4877327,-0.674679637,0.022765893,9.66,12,-13.34,0,0,2,Baseline
Pep459,ErbB1-pY869,VAV1,0,215.8292407,-0.311242822,0.324748001,4.55,12,0,0,0,3,Baseline
Pep618,ErbB1-pY891,VAV1,0,104.5479319,-0.005987339,0.985266238,0.55,12,0,0,0,3,Baseline
Pep415,ErbB1-pY900,VAV1,98252.79,60244.61735,0.670410342,0.017038157,9.82,12,0,0,0,1,Baseline
Pep415,ErbB1-pY900,VAV1,1.38E-07,135.1260666,-0.136269152,0.672815537,-0.76,12,0,0,0,2,Baseline
Pep415,ErbB1-pY900,VAV1,0,134.2948116,-0.076194514,0.813933978,-0.86,12,0,0,0,3,TXN
Peptide415_1-1,ErbB1-pY900,VAV1,0,144.5632263,0.02270498,0.944162852,0.99,12,0,0,0,6,Baseline
Peptide415-1,ErbB1-pY900,VAV1,0,175.3873528,-0.722849567,0.007905874,7.95,12,0,0,0,6,TXN
Pep460,ErbB1-pY915,VAV1,99999.98,116378.2659,0.54125397,0.069162204,6.55,12,0,0,0,1,Baseline
Pep460,ErbB1-pY915,VAV1,2.06E-10,104.5036899,-0.15621272,0.64647045,4.755,12,-15.025,0,0,2,Baseline
Pep460,ErbB1-pY915,VAV1,0,154.4730178,0.161723554,0.615564822,5.42,12,0,0,0,3,Baseline
Pep636,ErbB1-pY944,VAV1,0,73.78045441,-0.086587486,0.82470379,-3.4,12,-51.56333275,-35.20067014,-26.36933884,3,TXN
Peptide699,ErbB1-pY978,VAV1,61.46,28.48841866,0.939275039,5.87E-06,15.54,12,0,0,0,5,Baseline
Pep502,ErbB1-pY998,VAV1,5.36,0.56544401,0.721370129,0.008096832,4.97,12,0,0,0,1,Baseline
Pep502,ErbB1-pY998,VAV1,4.97E-10,103.6374346,-0.663728994,0.018598563,7.81,12,0,0,0,2,Baseline
Pep502,ErbB1-pY998,VAV1,0,599.7844668,0.16791798,0.601911067,4.31,12,0,0,0,3,Baseline
Pep200,ErbB2-pY1005,VAV1,94379.52,44894.04323,0.757733209,0.00430346,11.04,12,0,0,0,1,Baseline
Pep200,ErbB2-pY1005,VAV1,2.19E-10,203.8467275,-0.270672164,0.394818247,7.005,12,0,0,0,2,Baseline
Pep200,ErbB2-pY1005,VAV1,0,104.3213484,-0.463837885,0.150700458,-2.51,12,-16.47,0,0,3,Baseline
Pep475,ErbB2-pY1023,VAV1,99996.3,22007.76636,0.949790177,2.31E-06,24.05,12,0,0,0,1,Baseline
Pep475,ErbB2-pY1023,VAV1,225.4621961,5105.678294,0.095235259,0.768443159,7.855,12,0,0,0,2,Baseline
Pep475,ErbB2-pY1023,VAV1,64,1.997464565,0.9483691,2.92E-05,52.24,12,20.485,-5.335,0,3,Baseline
Pep261,ErbB2-pY1112,VAV1,0.82,0,7.53E-17,1,6.01,12,0,0,0,1,Baseline
Pep261,ErbB2-pY1112,VAV1,3.74E-07,73.4153813,-0.495827609,0.120890545,4.935,12,-13.015,0,0,2,Baseline
Pep261,ErbB2-pY1112,VAV1,0,144.1879387,-0.103830802,0.748116405,3.81,12,0,0,0,3,Baseline
Peptide702,ErbB2-pY1112,VAV1,0,104.4034115,-0.617156187,0.032524814,-0.45,12,0,0,0,5,Baseline
Pep202,ErbB2-pY1127,VAV1,6293.55,1103.896061,0.92993357,1.18E-05,28.48,12,0,0,0,1,Baseline
Pep202,ErbB2-pY1127,VAV1,99999.99327,95679.05882,0.362098859,0.24741605,10.575,12,0,0,0,2,Baseline
Pep202,ErbB2-pY1127,VAV1,94.82,5.675512014,0.95659151,1.13E-06,57.99,12,0,0,0,3,Baseline
Pep202,ErbB2-pY1127,VAV1,78.17,5.656091417,0.963488225,4.81E-07,54.06,12,0,0,0,3,Baseline
Pep441,ErbB2-pY1139,VAV1,99964.86,30082.41554,0.907767927,0.000112466,16.65,12,-8.425,0,0,1,Baseline
Pep441,ErbB2-pY1139,VAV1,6.99E-10,103.7141257,-0.371101288,0.234978434,0.93,12,0,0,0,2,Baseline
Pep611,ErbB2-pY1139,VAV1,71.58,28.43127778,0.880001467,0.000159674,18.83,12,0,0,0,3,Baseline
Peptide703,ErbB2-pY1139,VAV1,93342.41,55781.30388,0.91000609,3.99E-05,17.66,12,0,0,0,5,Baseline
Pep193,ErbB2-pY1139-18mer,VAV1,98572.91,54721.42005,0.686122454,0.013749365,10.35,12,0,0,0,1,Baseline
Pep193,ErbB2-pY1139-18mer,VAV1,1.91E-06,144.0664981,-0.476737124,0.117108804,8.395,12,0,0,0,2,Baseline
Pep193,ErbB2-pY1139-18mer,VAV1,256.42,219.5751031,0.719632515,0.008325496,10.61,12,0,0,0,3,Baseline
Pep193,ErbB2-pY1139-18mer,VAV1,3.91,0.021874629,0.140454105,0.663282966,10.68,12,0,0,0,3,Baseline
Peptide193-1,ErbB2-pY1139-18mer,VAV1,95078.6,71782.20771,0.827407697,0.000895701,13.12,12,0,0,0,6,Baseline
Pep479,ErbB2-pY1196,VAV1,8.64,1.152328232,0.577890561,0.049070045,8.39,12,0,0,0,1,Baseline
Pep479,ErbB2-pY1196,VAV1,62625.93077,209717.3372,0.262844441,0.409156443,3.26,12,0,0,0,2,Baseline
Pep479,ErbB2-pY1196,VAV1,299.7,94.68715279,0.868224086,0.000249794,27.45,12,0,0,0,3,Baseline
Pep480,ErbB2-pY1221,VAV1,47.72,15.06743089,0.709402809,0.009770973,11.7,12,0,0,0,1,Baseline
Pep480,ErbB2-pY1221,VAV1,5.88E-07,133.6877425,-0.440661153,0.151629471,3.245,12,0,0,0,2,Baseline
Pep480,ErbB2-pY1221,VAV1,133.96,24.25137173,0.915884365,2.88E-05,36.77,12,0,0,0,3,Baseline
Pep481,ErbB2-pY1222,VAV1,21304.57,25921.02971,0.601704008,0.03846382,4,12,0,0,0,1,Baseline
Pep481,ErbB2-pY1222,VAV1,7.04E-07,246.1401674,0.169145771,0.599218482,3.365,12,0,0,0,2,Baseline
Pep481,ErbB2-pY1222,VAV1,54.69,26.17985692,0.789161419,0.00227492,15.97,12,0,0,0,3,Baseline
Pep482,ErbB2-pY1248,VAV1,88278.77,175106.5112,0.280422937,0.377321463,4.95,12,0,0,0,1,Baseline
Pep482,ErbB2-pY1248,VAV1,4.41E-08,134.9624687,-0.451642989,0.140506925,5.035,12,0,0,0,2,Baseline
Pep482,ErbB2-pY1248,VAV1,99460.59,45706.07189,0.832718693,0.002784937,24.57,12,-19.485,-15.845,0,3,Baseline
Pep367,ErbB2-pY685,VAV1,95.9,10.3407614,0.983159331,1.04E-08,31.22,12,0,0,0,1,Baseline
Pep367,ErbB2-pY685,VAV1,3.51E-07,134.3343059,-0.210124314,0.512154404,3.075,12,0,0,0,2,Baseline
Pep367,ErbB2-pY685,VAV1,85008.51,265747.1888,0.422824201,0.17086404,8.02,12,0,0,0,3,Baseline
Pep258,ErbB2-pY735,VAV1,45168.54,21771.38663,0.740807014,0.00584709,10.29,12,0,0,0,1,Baseline
Pep258,ErbB2-pY735,VAV1,4.00E-08,262.6857822,-0.425819476,0.167532161,5.815,12,0,0,0,2,Baseline
Pep258,ErbB2-pY735,VAV1,0,134.2330297,-0.244247426,0.444238556,5,12,0,0,0,3,Baseline
Pep263,ErbB2-pY772,VAV1,98834.74,54517.32159,0.787998458,0.002333438,11.89,12,0,0,0,1,Baseline
Pep263,ErbB2-pY772,VAV1,5.62E-09,133.5755826,-0.524462809,0.080028018,7.44,12,0,0,0,2,Baseline
Pep263,ErbB2-pY772,VAV1,99442.5,189809.5955,0.50641128,0.092947414,8.28,12,0,0,0,3,Baseline
Pep198,ErbB2-pY781,VAV1,99199.09,79785.4059,0.722571103,0.012010505,8.62,12,-13.045,0,0,1,Baseline
Pep198,ErbB2-pY781,VAV1,1.46E-10,103.5652543,-0.653804384,0.029108894,0.05,12,-13.94,0,0,2,Baseline
Pep198,ErbB2-pY781,VAV1,0,184.9131549,0.274744001,0.387462278,1.5,12,0,0,0,3,Baseline
Peptide700,ErbB2-pY781,VAV1,0,133.9843018,-0.601527921,0.038535644,0.23,12,0,0,0,5,Baseline
Pep199,ErbB2-pY803,VAV1,30.05,14.25310812,0.545770385,0.082437489,7.29,12,10.555,0,0,1,Baseline
Pep199,ErbB2-pY803,VAV1,3.36E-08,613.9108907,0.134158702,0.677639686,7.555,12,0,0,0,2,Baseline
Pep199,ErbB2-pY803,VAV1,0,185.2908992,0.231885266,0.548265765,1.87,12,-21.755,-18.735,-16.745,3,Baseline
Peptide701,ErbB2-pY803,VAV1,0,103.9458183,-0.89064186,0.000102249,2.65,12,0,0,0,5,Baseline
Peptide701,ErbB2-pY803,VAV1,0,134.0182298,-0.336313692,0.28513322,2.93,12,0,0,0,5,Baseline
Pep394,ErbB2-pY835,VAV1,6298.67,12817.82719,0.415034705,0.179722773,3.54,12,0,0,0,1,Baseline
Pep394,ErbB2-pY835,VAV1,1.56E-09,105.1779155,-0.652536626,0.021443313,2.605,12,0,0,0,2,Baseline
Pep394,ErbB2-pY835,VAV1,0,134.4359871,0.414931411,0.179842131,0.25,12,0,0,0,3,Baseline
Pep395,ErbB2-pY877,VAV1,86789.37,117799.5758,0.323506548,0.305010966,4.44,12,0,0,0,1,Baseline
Pep395,ErbB2-pY877,VAV1,0,89.29412424,-0.212448067,0.555683153,5.08,12,-12.33808228,-12.01080596,0,2,TXN
Pep395,ErbB2-pY877,VAV1,0,104.7464688,-0.019131792,0.952940826,-2.32,12,0,0,0,3,Baseline
Peptide395-1,ErbB2-pY877,VAV1,5.34,0,8.51E-17,1,10.71,12,0,0,0,6,TXN
Pep476,ErbB3-pY1054,VAV1,0,175.9104026,-0.812029757,0.002396876,6.08,12,-10.155,0,0,1,Baseline
Pep476,ErbB3-pY1054,VAV1,0.00294066,1804.15363,0.196222496,0.541055795,3.74,12,0,0,0,2,Baseline
Pep476,ErbB3-pY1054,VAV1,4.68,29.83857215,0.262845323,0.409154813,3.47,12,0,0,0,3,Baseline
Pep249,ErbB3-pY1132,VAV1,7.54,-0.000632803,0.20459126,0.546210417,12.14,12,-3.2,0,0,1,Baseline
Pep249,ErbB3-pY1132,VAV1,1.38E-09,103.9402416,-0.330348236,0.321097416,-0.08,12,11.78,0,0,2,Baseline
Pep249,ErbB3-pY1132,VAV1,0,133.5968185,-0.560722016,0.057889821,6.05,12,0,0,0,3,Baseline
Peptide133,ErbB3-pY1132-18mer,VAV1,47.43,5.425557339,0.946505783,3.15E-06,28.3,12,0,0,0,3,Baseline
Pep250,ErbB3-pY1159,VAV1,156.11,12.07571229,0.976133814,2.83E-07,45.16,12,-10.8,0,0,1,Baseline
Pep250,ErbB3-pY1159,VAV1,19.83388543,4.969645132,0.644333468,0.023720757,11.805,12,0,0,0,2,Baseline
Pep250,ErbB3-pY1159,VAV1,82.24,1.749022073,0.982246286,1.35E-08,67.31,12,0,0,0,3,Baseline
Peptide250-1,ErbB3-pY1159,VAV1,140.32,10.23923401,0.982851348,1.13E-08,69.09,12,0,0,0,6,Baseline
Pep212,ErbB3-pY1159-18mer,VAV1,101.23,3.873762936,0.983322543,9.88E-09,58.1,12,0,0,0,1,Baseline
Pep212,ErbB3-pY1159-18mer,VAV1,57.56286646,7.809162191,0.862351681,0.000307453,21.605,12,0,0,0,2,Baseline
Pep212,ErbB3-pY1159-18mer,VAV1,58.95,0.81623015,0.97402018,8.92E-08,52.43,12,0,0,0,3,Baseline
Peptide212-1,ErbB3-pY1159-18mer,VAV1,77.26,3.045578558,0.986933911,2.93E-09,58.26,12,0,0,0,6,Baseline
Pep409,ErbB3-pY1197,VAV1,3.61,0.172517987,0.281901356,0.374704256,8.12,12,0,0,0,1,Baseline
Pep409,ErbB3-pY1197,VAV1,4.13E-06,263.3138597,-0.017129464,0.957861948,4.065,12,0,0,0,2,Baseline
Pep409,ErbB3-pY1197,VAV1,0,306.038239,0.584842938,0.045783641,2.89,12,0,0,0,3,Baseline
Pep616,ErbB3-pY1199,VAV1,0,104.297291,-0.397326152,0.20091009,11.1,12,0,0,0,3,Baseline
Pep483,ErbB3-pY1222,VAV1,98965.83,31398.71222,0.806258122,0.001537195,16.98,12,0,0,0,1,Baseline
Pep483,ErbB3-pY1222,VAV1,0.000123381,3716.310629,-0.000104004,0.999744053,6.035,12,0,0,0,2,Baseline
Pep483,ErbB3-pY1222,VAV1,451.8,169.9052356,0.895083106,8.37E-05,24.09,12,0,0,0,3,Baseline
Pep484,ErbB3-pY1224,VAV1,5.35,0.139217417,0.680682813,0.01482952,8.12,12,0,0,0,1,Baseline
Pep484,ErbB3-pY1224,VAV1,1.85E-11,182.669027,-0.568646559,0.053692006,5.59,12,0,0,0,2,Baseline
Pep484,ErbB3-pY1224,VAV1,95871.59,47778.02991,0.867535157,0.000540002,20.34,12,-18.63,0,0,3,Baseline
Pep485,ErbB3-pY1260,VAV1,0,104.2822806,-0.45752822,0.215598109,4.48,12,-12.99,-10.98,-9.26,1,Baseline
Pep485,ErbB3-pY1260,VAV1,4.25E-07,134.0935777,0.187575264,0.55937006,0.005,12,0,0,0,2,Baseline
Pep485,ErbB3-pY1260,VAV1,0,305.9068398,0.356320331,0.25559932,2.51,12,0,0,0,3,Baseline
Pep495,ErbB3-pY1262,VAV1,49439.61,268556.8221,0.382848282,0.219319809,3.4,12,0,0,0,1,Baseline
Pep495,ErbB3-pY1262,VAV1,2.21E-09,104.6385489,-0.636144497,0.026164564,2.85,12,0,0,0,2,Baseline
Pep495,ErbB3-pY1262,VAV1,730.99,2629.148113,0.42398016,0.16957328,4.58,12,0,0,0,3,Baseline
Pep505,ErbB3-pY1276,VAV1,99587.49,26610.65665,0.946855977,3.05E-06,20.56,12,0,0,0,1,Baseline
Pep505,ErbB3-pY1276,VAV1,1.15E-08,184.0171038,-0.09494438,0.769133451,7.685,12,0,0,0,2,Baseline
Pep505,ErbB3-pY1276,VAV1,0,144.2821948,0.080192086,0.804334656,2.67,12,0,0,0,3,Baseline
Pep498,ErbB3-pY1289,VAV1,3138.99,5148.128526,0.39416439,0.204846812,3.56,12,0,0,0,1,Baseline
Pep498,ErbB3-pY1289,VAV1,9.03E-07,134.2224794,0.27801408,0.381606008,0.59,12,0,0,0,2,Baseline
Pep498,ErbB3-pY1289,VAV1,99252.8,25154.79871,0.93415335,8.72E-06,38.86,12,0,0,0,3,Baseline
Pep251,ErbB3-pY1307,VAV1,525.67,36.59568544,0.979676245,1.38E-07,63.96,12,-9.925,0,0,1,Baseline
Pep251,ErbB3-pY1307,VAV1,94975.59301,36236.17742,0.777056672,0.002942035,13.01,12,0,0,0,2,Baseline
Pep251,ErbB3-pY1307,VAV1,113.28,2.62603975,0.985904013,4.28E-09,84.46,12,0,0,0,3,Baseline
Pep506,ErbB3-pY1328,VAV1,1474.31,20614.46771,0.104767623,0.745909642,4.83,12,0,0,0,1,Baseline
Pep506,ErbB3-pY1328,VAV1,1.21E-10,103.9135905,-0.327993686,0.324766893,4.17,12,-13.01,0,0,2,Baseline
Pep506,ErbB3-pY1328,VAV1,90046.6,273705.0673,0.554994224,0.061062731,5.38,12,0,0,0,3,Baseline
Pep494,ErbB3-pY665,VAV1,40798.96,244698.6051,0.328646749,0.296942407,2.56,12,0,0,0,1,Baseline
Pep494,ErbB3-pY665,VAV1,3.25E-10,103.6643185,-0.773216645,0.003181962,3.605,12,0,0,0,2,Baseline
Pep494,ErbB3-pY665,VAV1,0,185.5885721,0.110303345,0.746802903,11.69,12,-15.65,0,0,3,Baseline
Pep494,ErbB3-pY665,VAV1,0,104.2214016,-0.571781621,0.084177932,5.2,12,-33.32085115,-17.35561487,0,3,TXN
Peptide494-1,ErbB3-pY665,VAV1,21359.88,372655.9661,0.557185433,0.059834995,3.81,12,0,0,0,6,Baseline
Pep209,ErbB3-pY665-18mer,VAV1,24.38,3.082535545,0.810966107,0.002454495,13.49,12,-15.58,0,0,1,Baseline
Pep209,ErbB3-pY665-18mer,VAV1,5.12E-07,143.401536,-0.620068455,0.031483994,1.31,12,0,0,0,2,Baseline
Pep209,ErbB3-pY665-18mer,VAV1,10.01,28.58901175,0.681444469,0.014674634,3.61,12,0,0,0,3,Baseline
Pep534,ErbB3-pY680,VAV1,2.88,0.002790581,0.288746074,0.362710914,5.67,12,0,0,0,1,Baseline
Pep534,ErbB3-pY680,VAV1,4.14E-06,145.2803858,-0.107081815,0.740465894,5.68,12,0,0,0,2,Baseline
Pep534,ErbB3-pY680,VAV1,0,164.048837,-0.229283603,0.473473513,4.79,12,0,0,0,3,Baseline
Pep163,ErbB3-pY680-18mer,VAV1,99994.95,31587.65329,0.852843233,0.000422232,16.56,12,0,0,0,1,Baseline
Pep163,ErbB3-pY680-18mer,VAV1,6.35E-10,274.3162866,-0.129031963,0.689404674,5.57,12,0,0,0,2,Baseline
Pep163,ErbB3-pY680-18mer,VAV1,0,133.6360764,-0.459283681,0.133087794,8.01,12,0,0,0,3,Baseline
Pep257,ErbB3-pY789,VAV1,98725.77,37747.31844,0.801487277,0.003014611,16.44,12,13.97,0,0,1,Baseline
Pep257,ErbB3-pY789,VAV1,4.48E-10,104.7993459,-0.595844005,0.069099151,4.8,12,-16.86,-16.05,0,2,Baseline
Pep257,ErbB3-pY789,VAV1,0,205.063604,0.23420329,0.54415881,4.58,12,-17.91,-16.88,-16.49,3,Baseline
Pep392,ErbB3-pY823,VAV1,92298.07,52251.02075,0.485045497,0.109967904,11.61,12,0,0,0,1,Baseline
Pep392,ErbB3-pY823,VAV1,1.56E-08,101.3691868,-0.508952574,0.161718753,7.305,12,-19.655,-18.595,-16.245,2,Baseline
Pep392,ErbB3-pY823,VAV1,52.82,2.583316783,0.970886436,1.57E-07,40.42,12,0,0,0,3,Baseline
Pep393,ErbB3-pY824,VAV1,479.26,171.3797703,0.905033407,5.18E-05,13.61,12,0,0,0,1,Baseline
Pep393,ErbB3-pY824,VAV1,3.99E-06,143.9410706,-0.313537243,0.321003501,6.55,12,0,0,0,2,Baseline
Pep393,ErbB3-pY824,VAV1,96792.35,60246.90872,0.784892072,0.002495389,18.46,12,0,0,0,3,Baseline
Pep461,ErbB3-pY868,VAV1,0,305.6416454,0.742650272,0.013875788,2.98,12,-11.75,-10.33,0,1,Baseline
Pep461,ErbB3-pY868,VAV1,3.83E-11,203.6661581,-0.389285336,0.211013478,3.59,12,0,0,0,2,Baseline
Pep461,ErbB3-pY868,VAV1,23896.74,372655.9984,0.66651665,0.017935317,5.59,12,0,0,0,3,Baseline
Pep535,ErbB3-pY912,VAV1,0,304.3168496,-0.026174956,0.935643877,4.06,12,0,0,0,1,Baseline
Pep535,ErbB3-pY912,VAV1,7.23E-08,135.0633992,-0.334305146,0.288200743,5.395,12,0,0,0,2,Baseline
Pep535,ErbB3-pY912,VAV1,0,104.1856006,-0.56974377,0.053128082,5.72,12,0,0,0,3,Baseline
Pep133,ErbB3-pY912-18mer,VAV1,97543.36,53247.84634,0.914061599,3.19E-05,10.63,12,0,0,0,1,Baseline
Pep133,ErbB3-pY912-18mer,VAV1,2.039248997,0.00270154,0.249652483,0.459089365,4.575,12,14.095,0,0,2,Baseline
Pep133,ErbB3-pY912-18mer,VAV1,0,104.3361403,-0.220213491,0.515266912,-0.12,12,-18.03,0,0,3,Baseline
Pep407,ErbB3-pY975,VAV1,96717.79,129094.7069,0.386029071,0.215191086,8.61,12,0,0,0,1,Baseline
Pep407,ErbB3-pY975,VAV1,5.21E-10,104.0460864,-0.204139105,0.571594184,5.16,12,-16.53,-13.89,0,2,Baseline
Pep407,ErbB3-pY975,VAV1,0,204.7541638,0.286120565,0.367287214,0,11,0,0,0,3,Baseline
Pep253,ErbB4-pY1022,VAV1,80926.4,249715.9553,0.212578336,0.530296076,6.3,12,-10.545,0,0,1,Baseline
Pep253,ErbB4-pY1022,VAV1,2.16E-09,103.6340629,-0.224078589,0.483845952,6.88,12,0,0,0,2,Baseline
Pep253,ErbB4-pY1022,VAV1,0,1046.093639,0.212361224,0.507568271,9.78,12,0,0,0,3,Baseline
Pep542,ErbB4-pY1035,VAV1,0,176.0052507,-0.67492939,0.016038724,4.79,12,0,0,0,1,Baseline
Pep542,ErbB4-pY1035,VAV1,2.25E-09,104.9715019,-0.641300253,0.033453328,8.255,12,-13.655,0,0,2,Baseline
Pep542,ErbB4-pY1035,VAV1,0,213.7784545,-0.421378505,0.196793886,5.06,12,-15.52,0,0,3,Baseline
Pep227,ErbB4-pY1056,VAV1,99760.3,109793.3944,0.292719484,0.382370158,7.76,12,-9.885,0,0,1,Baseline
Pep227,ErbB4-pY1056,VAV1,5.30E-12,103.0220845,-0.609789282,0.046375541,3.285,12,-16.025,0,0,2,Baseline
Pep227,ErbB4-pY1056,VAV1,0,214.5262607,-0.681746075,0.020861678,6.07,12,-15.565,0,0,3,Baseline
Pep227,ErbB4-pY1056,VAV1,96872.43,121084.5516,0.433246233,0.183150533,9.35,12,15.575,0,0,3,Baseline
Pep207,ErbB4-pY1056-18mer,VAV1,95961.43,103786.7036,0.534118472,0.073647159,7.01,12,0,0,0,1,Baseline
Pep207,ErbB4-pY1056-18mer,VAV1,9.50E-07,144.413227,-0.298486738,0.372620225,4.185,12,12.655,0,0,2,Baseline
Pep537,ErbB4-pY1066,VAV1,83299.09,183124.9238,0.40641655,0.27771645,5.15,12,-9.91,-9.62,-9.2,1,Baseline
Pep537,ErbB4-pY1066,VAV1,6.30E-10,103.4214365,-0.61686528,0.043216456,5.22,12,-15.46,0,0,2,Baseline
Pep537,ErbB4-pY1066,VAV1,0,184.8192467,0.008828294,0.980689612,6.78,12,-15.83,-15.77,0,3,Baseline
Pep143,ErbB4-pY1066-18mer,VAV1,4.44,0.36656716,0.544859328,0.066969248,7.13,12,0,0,0,1,Baseline
Pep143,ErbB4-pY1066-18mer,VAV1,9.25E-11,201.2940613,-0.354894401,0.284185314,9.4,12,14.49,0,0,2,Baseline
Pep143,ErbB4-pY1066-18mer,VAV1,0,103.9262981,-0.460877472,0.153670684,2.43,12,-19.17,0,0,3,Baseline
Pep254,ErbB4-pY1081,VAV1,98874.75,71785.85712,0.461400397,0.153143393,7.91,12,-11.235,0,0,1,Baseline
Pep254,ErbB4-pY1081,VAV1,8.17E-08,134.7978274,-0.516344374,0.085676454,3.005,12,0,0,0,2,Baseline
Pep254,ErbB4-pY1081,VAV1,0,204.8705611,-0.18335753,0.589432339,6.92,12,-17.11,0,0,3,Baseline
Pep255,ErbB4-pY1128,VAV1,95224.44,36099.99298,0.499546413,0.141532255,16.02,12,14.18,11.14,0,1,Baseline
Pep255,ErbB4-pY1128,VAV1,4.04E-11,105.2055166,-0.349896189,0.355972131,6.39,12,-15.96,-14.27,-13.89,2,Baseline
Pep255,ErbB4-pY1128,VAV1,0,295.5343384,0.153252356,0.652802301,6.62,12,-17.4,0,0,3,Baseline
Peptide708,ErbB4-pY1128,VAV1,0,104.1371781,-0.753569064,0.004650566,2.73,12,0,0,0,5,Baseline
Pep256,ErbB4-pY1150,VAV1,99999.98,7990.237116,0.988096688,1.84E-09,62.99,12,0,0,0,1,Baseline
Pep256,ErbB4-pY1150,VAV1,96818.67638,37894.2304,0.863971389,0.000290611,17.52,12,0,0,0,2,Baseline
Pep256,ErbB4-pY1150,VAV1,109.71,3.401784734,0.995018666,2.40E-11,80,12,0,0,0,3,Baseline
Pep122,ErbB4-pY1150-18mer,VAV1,58.31,0.480965739,0.98106119,1.86E-08,56.05,12,0,0,0,1,Baseline
Pep122,ErbB4-pY1150-18mer,VAV1,85.34561844,1.930212705,0.989493675,9.91E-10,59.14,12,0,0,0,2,Baseline
Pep122,ErbB4-pY1150-18mer,VAV1,77.48,0.156197437,0.995549776,1.36E-11,77.32,12,0,0,0,3,Baseline
Pep477,ErbB4-pY1162,VAV1,99803.51,43598.96858,0.811064738,0.001367496,12.99,12,0,0,0,1,Baseline
Pep477,ErbB4-pY1162,VAV1,1.35E-09,273.0944504,0.016291437,0.959921975,5.895,12,0,0,0,2,Baseline
Pep477,ErbB4-pY1162,VAV1,418.07,156.7363887,0.907743889,4.50E-05,24.77,12,0,0,0,3,Baseline
Pep486,ErbB4-pY1188,VAV1,1.33,0.001138443,0.048521357,0.880966013,8.07,12,0,0,0,1,Baseline
Pep486,ErbB4-pY1188,VAV1,2.07E-06,142.2033945,-0.398205669,0.199823304,8.705,12,0,0,0,2,Baseline
Pep486,ErbB4-pY1188,VAV1,0,175.6473149,-0.264525981,0.406054619,5.31,12,0,0,0,3,Baseline
Pep538,ErbB4-pY1202,VAV1,45.48,1.701342193,0.939889514,5.31E-05,35.86,12,13.84,13.55,0,1,Baseline
Pep538,ErbB4-pY1202,VAV1,95150.22357,79798.10215,0.49914059,0.098525334,10.565,12,0,0,0,2,Baseline
