21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.34,190.6,179.7,183.3,177.18,184.98,179.45,182,177.01,180.99,169.92,173.51,176.06,180.47,177.23,171.82,175.01,171.23,168.5,169.98,175.65,176.45,165.39,155.31,,Peptide448,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.555,19.815,8.915,12.515,6.395,14.195,8.665,11.215,6.225,10.205,-0.865,2.725,5.275,9.685,6.445,1.035,4.225,0.445,-2.285,-0.805,4.865,5.665,-5.395,-15.475
154.81,172,183.33,175.82,176.83,174.7,177.12,176.62,177.35,171.86,166.51,172.19,168.72,173.04,169.82,167.16,174.62,173.91,176.77,169.26,170.86,167.93,165.73,182.35,,Peptide448,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-15.975,1.215,12.545,5.035,6.045,3.915,6.335,5.835,6.565,1.075,-4.275,1.405,-2.065,2.255,-0.965,-3.625,3.835,3.125,5.985,-1.525,0.075,-2.855,-5.055,11.565
197.32,199.03,190.19,197.17,188.41,200,183.91,185.69,179.16,183.61,177.26,180.11,184.08,187.29,178.37,175.55,178.3,177.26,168.83,180.14,184.4,179.03,185.93,178.42,,Peptide448,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,26.535,28.245,19.405,26.385,17.625,29.215,13.125,14.905,8.375,12.825,6.475,9.325,13.295,16.505,7.585,4.765,7.515,6.475,-1.955,9.355,13.615,8.245,15.145,7.635
176.9,188.07,172.91,175.71,170.73,177.25,170.67,174.39,175.55,176.07,168.27,175.74,170.84,166.37,164.47,175.85,170.07,172.69,173.5,171.91,175.39,173.27,170.72,,,Peptide448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.19,197.33,184.62,187.86,186.29,184.69,192.24,181.67,184.69,188.21,179.99,180.96,185.25,178.03,145.15,179.45,154.94,187.8,167.96,183.75,179.16,184.98,182.57,184.42,,Peptide449,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,177.95,21.24,19.38,6.67,9.91,8.34,6.74,14.29,3.72,6.74,10.26,2.04,3.01,7.3,0.08,-32.8,1.5,-23.01,9.85,-9.99,5.8,1.21,7.03,4.62,6.47
195.09,191.11,186.95,192.08,189.37,190.26,187.72,182.09,190.37,185.93,184.24,181.18,184.92,190.05,187.81,186.58,184.33,183.05,183.62,180.53,181.36,188.52,184.86,181.68,,Peptide449,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.14,13.16,9,14.13,11.42,12.31,9.77,4.14,12.42,7.98,6.29,3.23,6.97,12.1,9.86,8.63,6.38,5.1,5.67,2.58,3.41,10.57,6.91,3.73
189.66,183.96,187.85,182.91,178.05,177.38,188.4,183.7,179.53,181.45,179.95,180.65,185.88,183.84,185.24,190.21,186.3,179.87,184.51,178.83,184.8,181.31,183.67,179.31,,Peptide449,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.71,6.01,9.9,4.96,0.1,-0.57,10.45,5.75,1.58,3.5,2,2.7,7.93,5.89,7.29,12.26,8.35,1.92,6.56,0.88,6.85,3.36,5.72,1.36
189.38,200.34,197.56,199.94,189.61,192.44,191.92,189,189.31,190.23,182.72,184.79,189.95,184.69,188.94,183.34,183.73,183.29,182.39,182.34,181.07,182.84,185.67,188.26,,Peptide449,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.43,22.39,19.61,21.99,11.66,14.49,13.97,11.05,11.36,12.28,4.77,6.84,12,6.74,10.99,5.39,5.78,5.34,4.44,4.39,3.12,4.89,7.72,10.31
188.82,189.36,187.52,184.71,179.87,178.77,180.64,184.2,179.99,182.13,186.44,185.86,187.05,181.77,183.47,181.68,186.47,182.66,182.35,188.72,184.04,182.17,182.47,177.65,,Peptide449,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.87,11.41,9.57,6.76,1.92,0.82,2.69,6.25,2.04,4.18,8.49,7.91,9.1,3.82,5.52,3.73,8.52,4.71,4.4,10.77,6.09,4.22,4.52,-0.3
193.11,194.77,185.47,185.94,184.29,184.69,184.24,178.43,175.93,183.97,189.81,190.36,182.71,181.36,186.72,184.44,183.38,182.3,186.28,178.47,178.11,191.3,183.31,184.01,,Peptide449,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.16,16.82,7.52,7.99,6.34,6.74,6.29,0.48,-2.02,6.02,11.86,12.41,4.76,3.41,8.77,6.49,5.43,4.35,8.33,0.52,0.16,13.35,5.36,6.06
192.57,182.24,181.89,180.24,176.74,179.59,184.72,182.12,179.83,176.05,183.58,176.6,178.68,180.02,180.92,180.16,184.4,184.32,182.41,173.79,183.57,184.35,182.32,185.3,,Peptide449,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.62,4.29,3.94,2.29,-1.21,1.64,6.77,4.17,1.88,-1.9,5.63,-1.35,0.73,2.07,2.97,2.21,6.45,6.37,4.46,-4.16,5.62,6.4,4.37,7.35
189.98,201.91,188.37,187.52,185.6,189.38,182.03,185.17,185.53,182.72,185.79,189.55,186.75,179.67,188.03,183.28,185.97,182.7,181.91,187.21,179.77,183.63,186.33,181.22,,Peptide449,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.03,23.96,10.42,9.57,7.65,11.43,4.08,7.22,7.58,4.77,7.84,11.6,8.8,1.72,10.08,5.33,8.02,4.75,3.96,9.26,1.82,5.68,8.38,3.27
191.62,183.49,189.45,186.11,183.85,182.86,183.39,186.98,177.82,178.06,177.71,182.46,189.4,180.68,177.22,174.91,188.93,181.78,178.83,176.96,179.86,179.4,178.2,185.98,,Peptide449,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.67,5.54,11.5,8.16,5.9,4.91,5.44,9.03,-0.13,0.11,-0.24,4.51,11.45,2.73,-0.73,-3.04,10.98,3.83,0.88,-0.99,1.91,1.45,0.25,8.03
190.84,203.56,185.65,193.12,179.83,188.3,187.69,188.4,182.57,180.48,180.18,184.36,185.22,185.73,177.51,185.85,179.32,185.22,186.81,180.9,183.26,186.55,180.26,175.18,,Peptide449,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.89,25.61,7.7,15.17,1.88,10.35,9.74,10.45,4.62,2.53,2.23,6.41,7.27,7.78,-0.44,7.9,1.37,7.27,8.86,2.95,5.31,8.6,2.31,-2.77
186.23,189.28,182.31,180.21,172.78,181.02,181.03,181.07,186.39,178.66,177.74,176.83,181.17,181.45,183.4,184.09,181.52,180.43,181.43,181.57,181.44,186.78,179.35,185.29,,Peptide449,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.28,11.33,4.36,2.26,-5.17,3.07,3.08,3.12,8.44,0.71,-0.21,-1.12,3.22,3.5,5.45,6.14,3.57,2.48,3.48,3.62,3.49,8.83,1.4,7.34
188.02,203.34,182.71,193.49,193.06,189.71,179.64,188.6,186.09,181.86,184.97,181.81,182.73,187,179.59,175.06,184.02,182.68,184.56,182.5,182.46,177.56,181.61,174.38,,Peptide449,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.07,25.39,4.76,15.54,15.11,11.76,1.69,10.65,8.14,3.91,7.02,3.86,4.78,9.05,1.64,-2.89,6.07,4.73,6.61,4.55,4.51,-0.39,3.66,-3.57
194.85,192.03,184.84,184.97,181.86,189.3,182.4,183.21,177.77,184.08,175.46,179.9,186.9,180.15,180.65,180.46,186.56,184.83,182.16,174.92,181.87,178.97,182.05,178.51,,Peptide449,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.9,14.08,6.89,7.02,3.91,11.35,4.45,5.26,-0.18,6.13,-2.49,1.95,8.95,2.2,2.7,2.51,8.61,6.88,4.21,-3.03,3.92,1.02,4.1,0.56
188.88,203.92,180.22,196.51,184.01,192.9,180.88,192.11,185.85,183.31,182.51,185.88,186.81,179.21,182.89,185.63,185.89,177.42,180.63,182.82,183.14,187.77,179.34,179.84,,Peptide449,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.93,25.97,2.27,18.56,6.06,14.95,2.93,14.16,7.9,5.36,4.56,7.93,8.86,1.26,4.94,7.68,7.94,-0.53,2.68,4.87,5.19,9.82,1.39,1.89
182.15,180.11,181.41,175.68,184.88,182.46,179,181.47,182.25,183.54,175.66,174.12,177.1,178.76,181.93,184.65,178.38,175.16,183.18,180.66,184.89,180.52,181.61,176.8,,Peptide449,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.2,2.16,3.46,-2.27,6.93,4.51,1.05,3.52,4.3,5.59,-2.29,-3.83,-0.85,0.81,3.98,6.7,0.43,-2.79,5.23,2.71,6.94,2.57,3.66,-1.15
191.42,195.04,192.89,198.29,194.43,193.3,189.88,193.21,197.63,191.78,191.22,183.8,188.63,188.87,189.63,185.05,191.43,184.5,188.96,186.38,190,191.1,193.72,183.23,,Peptide449,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.47,17.09,14.94,20.34,16.48,15.35,11.93,15.26,19.68,13.83,13.27,5.85,10.68,10.92,11.68,7.1,13.48,6.55,11.01,8.43,12.05,13.15,15.77,5.28
182.89,190.11,176.93,178.7,176.37,176.76,176.49,182.24,180.05,182.8,175.52,178.58,180.01,179.91,180.74,183.23,178.97,173.83,172.83,179.27,180.66,180.27,176.48,,,Peptide449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.66,275.05,236.93,273.12,205.14,265.05,198.05,250.24,195.95,236.86,192.73,207.61,192.38,199.38,137.85,190.44,152.65,189.34,173.17,186.27,187.11,189.27,195.52,192.38,,Peptide450,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,186.545,0,88.505,50.385,86.575,18.595,78.505,11.505,63.695,9.405,50.315,6.185,21.065,5.835,12.835,-48.695,3.895,-33.895,2.795,-13.375,-0.275,0.565,2.725,8.975,5.835
295.93,245.88,259.63,233.15,235.41,208.94,211.99,207,203.29,193.59,196.91,196.27,191.98,192.45,196.31,191.12,186.57,189.49,195.97,196.73,194.82,192.91,189.52,188.19,,Peptide450,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,109.385,59.335,73.085,46.605,48.865,22.395,25.445,20.455,16.745,7.045,10.365,9.725,5.435,5.905,9.765,4.575,0.025,2.945,9.425,10.185,8.275,6.365,2.975,1.645
233.65,237.21,208.58,212.69,201.42,201.71,200.05,195.39,193.76,192.04,193.86,187.56,189.77,188.69,192.06,193.12,190.91,186.37,192.79,190.76,192.45,187.57,189.9,194.01,,Peptide450,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,47.105,50.665,22.035,26.145,14.875,15.165,13.505,8.845,7.215,5.495,7.315,1.015,3.225,2.145,5.515,6.575,4.365,-0.175,6.245,4.215,5.905,1.025,3.355,7.465
271.66,339.64,249.23,312.23,220.81,295.69,214.4,248.76,195.53,237.65,188.37,208.87,197.86,194.67,199.43,191.36,190.87,192.01,194.99,194.64,191,189.45,188.7,187.09,,Peptide450,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,85.115,153.095,62.685,125.685,34.265,109.145,27.855,62.215,8.985,51.105,1.825,22.325,11.315,8.125,12.885,4.815,4.325,5.465,8.445,8.095,4.455,2.905,2.155,0.545
197.34,269.87,188.44,253.81,183.97,227.29,179.77,208.05,184.01,191.59,188.44,193.92,189.84,188.85,191.24,191.05,186.84,188.3,189.8,188.29,192.95,187.21,163.88,186.09,,Peptide450,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.795,83.325,1.895,67.265,-2.575,40.745,-6.775,21.505,-2.535,5.045,1.895,7.375,3.295,2.305,4.695,4.505,0.295,1.755,3.255,1.745,6.405,0.665,-22.665,-0.455
259.63,236.59,232.35,216.01,217.95,202.54,199.13,202.33,200.7,198.53,194.73,193.3,191.26,199.31,192.18,186.65,193.7,194.98,188.8,193.55,195.96,192.96,193.83,185.15,,Peptide450,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,73.085,50.045,45.805,29.465,31.405,15.995,12.585,15.785,14.155,11.985,8.185,6.755,4.715,12.765,5.635,0.105,7.155,8.435,2.255,7.005,9.415,6.415,7.285,-1.395
235.9,216.42,210.06,201.57,199.36,196.18,195.32,186.59,196.05,189.1,187.25,181.76,186.41,186.78,185.04,187.8,193.3,186.61,193.28,194.82,194.33,194.15,189.33,189.19,,Peptide450,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,49.355,29.875,23.515,15.025,12.815,9.635,8.775,0.045,9.505,2.555,0.705,-4.785,-0.135,0.235,-1.505,1.255,6.755,0.065,6.735,8.275,7.785,7.605,2.785,2.645
240.96,277.87,208.4,248.85,201.12,229.48,196.1,210.52,188.74,202,188.74,192.07,192.15,195.53,194,189.16,187.34,189.42,188.58,188.15,188.99,187.63,190.68,191.74,,Peptide450,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,54.415,91.325,21.855,62.305,14.575,42.935,9.555,23.975,2.195,15.455,2.195,5.525,5.605,8.985,7.455,2.615,0.795,2.875,2.035,1.605,2.445,1.085,4.135,5.195
294.17,234.87,267.34,219.15,231.22,200.58,209.42,194.48,194.32,185.35,188.05,185.3,192.52,187.49,192.44,184.94,185.58,190.88,189.53,182.88,188.8,183.19,188.53,188.61,,Peptide450,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,48.325,80.795,32.605,44.675,14.035,22.875,7.935,7.775,-1.195,1.505,-1.245,5.975,0.945,5.895,-1.605,-0.965,4.335,2.985,-3.665,2.255,-3.355,1.985,2.065
250.06,308.28,224.52,284.92,205.35,257.31,206.63,225.58,199.98,219.35,194.72,202.97,192.69,195.82,190.8,192.65,190.6,195.71,183.55,186,191.19,190.53,194.41,189.49,,Peptide450,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,63.515,121.735,37.975,98.375,18.805,70.765,20.085,39.035,13.435,32.805,8.175,16.425,6.145,9.275,4.255,6.105,4.055,9.165,-2.995,-0.545,4.645,3.985,7.865,2.945
208.14,296.9,194.97,267.57,190.02,219.35,184.71,199.86,193.34,196.2,188.82,202.51,193.49,187.1,184.8,195.92,189.95,190.54,182.44,189.85,186.97,183.59,187.58,193.84,,Peptide450,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.595,110.355,8.425,81.025,3.475,32.805,-1.835,13.315,6.795,9.655,2.275,15.965,6.945,0.555,-1.745,9.375,3.405,3.995,-4.105,3.305,0.425,-2.955,1.035,7.295
246.59,318.47,224.68,284,210.52,253.05,193.04,227.75,202.14,215.11,186.24,201.69,189.74,197.56,189.57,194.71,188.78,188.43,193.78,187.85,188.24,193.2,193.07,186.36,,Peptide450,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,60.045,131.925,38.135,97.455,23.975,66.505,6.495,41.205,15.595,28.565,-0.305,15.145,3.195,11.015,3.025,8.165,2.235,1.885,7.235,1.305,1.695,6.655,6.525,-0.185
271,269.89,222.87,249.62,200.17,234.09,196.4,221.92,190.07,205.05,185.97,194.37,187.14,184.21,189.04,187.1,187.17,189.82,194.02,184.4,189.76,187.71,188.99,194.09,,Peptide450,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,83.345,36.325,63.075,13.625,47.545,9.855,35.375,3.525,18.505,-0.575,7.825,0.595,-2.335,2.495,0.555,0.625,3.275,7.475,-2.145,3.215,1.165,2.445,7.545
190.96,299.69,187.16,266.61,189.26,246.42,190.59,227.63,184.68,210.92,192.76,194.92,190.48,189.96,191.44,199.25,186.83,183.89,188.82,189.09,184.17,186.42,189.48,185.08,,Peptide450,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.415,113.145,0.615,80.065,2.715,59.875,4.045,41.085,-1.865,24.375,6.215,8.375,3.935,3.415,4.895,12.705,0.285,-2.655,2.275,2.545,-2.375,-0.125,2.935,-1.465
204.16,256.99,198.17,216.18,187.11,198,191.82,190.06,189.51,189.34,190.37,190,194.69,182.32,184.82,190.1,193.65,192.29,193.07,188.02,187.63,193.34,186.49,185.49,,Peptide450,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,70.445,11.625,29.635,0.565,11.455,5.275,3.515,2.965,2.795,3.825,3.455,8.145,-4.225,-1.725,3.555,7.105,5.745,6.525,1.475,1.085,6.795,-0.055,-1.055
