34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,
194.43,189.32,158.66,196.24,175.37,169.8,184.01,170.56,164.93,170.07,166.9,163.01,160.42,149.56,150.6,170.2,158.41,151.62,168.68,165.35,181.78,161.5,166.53,165.84,,Peptide637-3,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.59,163.38,167.98,158.49,168.32,173.37,184.4,164.39,161.76,160.3,164.09,161.53,164.08,158.58,149.72,150.46,162.17,162.19,164.15,170.09,164.58,171.1,168.3,185.39,,Peptide637-3,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.47,272.24,177.12,235.02,180.94,162.92,172.04,172.01,163.95,186.79,186.79,149.26,171.13,166.56,165.16,164.04,170.65,165.65,166.68,158.63,171.29,169.17,189.16,162.19,,Peptide637-3,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.59,155.56,158.86,184.13,167.3,180.25,157.81,164.47,181.42,165.79,150.56,151.13,161,154.27,162.74,169.67,163.05,166.06,162.63,160.96,163.88,168.12,166.98,165.52,,Peptide637-3,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.7,170.04,167.48,225.79,141.43,188.09,153.91,193.66,179.93,157.74,143.43,165.57,166.49,165.56,160.68,162.66,174.89,167.37,185.8,147.84,167.35,167.27,182.9,166.64,,Peptide637-3,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.73,319.9,181.43,293.08,161.77,161.83,167.93,198.9,183.73,199.08,187.48,175.73,165.32,175.87,164.52,173.53,162.27,155.17,172.1,149.17,163.09,179.27,167.17,163.84,,Peptide637-3,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,168.63,215.6,136.39,190.66,159.81,155.1,165.37,176.26,157.86,173.06,163.02,165.54,151.52,177.97,166.4,159.08,166.74,166.77,170.3,171.29,169.82,167.98,161.11,,Peptide637-3,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.2,299.95,174.43,161.53,177.78,231.18,187.1,212.28,158.65,165.57,180.96,183.04,189.15,178.7,184.73,163.62,172.22,161.36,166.83,165.47,166.02,168.9,162.97,181.68,,Peptide637-3,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.26,177.36,166.1,143.48,177.61,156.05,147.03,176.21,159.58,167.24,164.62,175.68,163.63,151.85,177.19,175.52,155.91,152.64,161.21,156.58,163.18,166.97,185.41,145.07,,Peptide637-3,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.06,254.78,250.61,146.17,259.13,204.45,159.13,162.17,164.2,163.81,195.59,153.43,163.54,165.86,171.01,162.91,181.1,161.12,164.63,158.07,173.33,158.23,181.52,187.99,,Peptide637-3,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266.52,186.16,229.34,159.26,206.59,158.74,197.24,163.25,198.17,170.36,186.93,161.82,189.14,161.83,164.99,186.94,186.3,185.32,178.3,182.71,187.61,180.3,187.41,187.91,,Peptide637-3,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.48,165.42,179.15,150.43,227.02,193.18,154.81,168.42,216.61,175.48,171,163.94,205.3,198.65,192.9,185.88,187.49,170.04,186.85,186.55,188.24,188.37,194.75,188.16,,Peptide637-3,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,168.63,215.6,136.39,190.66,159.81,155.1,165.37,176.26,157.86,173.06,163.02,165.54,151.52,177.97,166.4,159.08,166.74,166.77,170.3,171.29,169.82,167.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.39,211.92,181.86,212.01,164.02,203.96,198.25,199.88,151.7,200.78,157.21,195.19,149.64,194.92,203.18,201.01,160.55,196.71,155.13,194.61,156.87,196.1,198.69,205.96,,Peptide652-3,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.42,233.55,190.54,203.71,192.85,203.95,195.42,200.19,195.34,180.36,192.51,193.51,196.7,194.04,193.35,191.1,203.23,192.27,192.93,189.48,191.54,192.28,200.81,206.01,,Peptide652-3,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.55,195.98,160.91,190.28,153.93,193.62,163.43,189.04,155.06,188.82,154.88,188.89,156.97,184.92,161.67,197.02,165.93,190.76,158.15,197.62,158.41,193.16,197.46,202.69,,Peptide652-3,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.89,194.85,200.5,196.43,195.77,191.91,193.74,195.93,198.31,189.6,192.24,190.99,194.65,196.65,193.31,191.02,191.8,191.26,190.12,200.22,184.76,189.55,197.25,204.81,,Peptide652-3,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.8,198.07,189.19,189.02,191.36,191.41,160.13,192.4,157.59,189.79,159.54,196.98,155.28,189.02,154.11,191.95,158.69,193.73,198.27,191.5,195.19,195.44,202.01,199.83,,Peptide652-3,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.19,193.26,194.16,189.98,194.73,189.45,188.83,152.25,178.31,195.75,196.87,190.43,187.03,182.74,194.37,188.75,193.25,193.14,195.15,195.25,193.85,193.5,198.54,198.08,,Peptide652-3,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.11,231.92,157.29,213.87,152.48,162.54,153.72,192.12,159.44,193.56,191.52,185.2,152.86,195.95,195.19,194.58,189.64,191.9,192.2,183.18,193.68,190.66,197.83,191.53,,Peptide652-3,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.8,194.96,199.24,202.66,162.59,190.33,194.62,187.41,190.35,193.66,194.05,188.1,186.33,190.06,187.23,194.65,192.94,192,191.74,190.12,193.86,193.35,186.93,192.15,,Peptide652-3,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.92,170.72,188.15,206.35,189.62,197.64,183.18,194.2,151.76,189.04,191.53,189.62,153.94,193.35,160.85,190.51,203.27,190.28,194.22,196.37,191.11,191.07,193.11,195.82,,Peptide652-3,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.67,205.6,204.95,202.88,193.97,198.15,189.34,152.97,192.55,192.16,189.99,187.29,189.38,184.72,188.45,192.14,192.91,191.5,193.59,196.98,192.2,193.11,195.95,198.55,,Peptide652-3,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.65,189.75,158.21,193.55,160.22,191.28,155.43,155.03,156.2,191.36,158.37,192.32,152.14,190.24,152.27,186.35,154.81,187.7,192.72,192.3,195.22,191.14,196.33,182.53,,Peptide652-3,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.04,211.38,192.11,203.03,191.67,199.3,152.48,158.04,185.49,184.41,190.73,191.73,191.26,193.79,191.49,191.46,193.26,192.67,192,190.8,193.25,190.39,185.86,198.21,,Peptide652-3,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.55,192.59,190.62,195.22,164.76,184.62,194.05,189.34,161.12,184.67,158.15,182.24,151.66,191.77,159.01,189.52,153.03,187.57,150.31,191.59,188.7,192.32,199.05,197.38,,Peptide652-3,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174,203.13,199.33,199.84,189.22,191.06,191.11,159.66,189.08,167.76,173.38,189.61,195.02,193.21,196.59,191.44,184.64,193.52,194.99,184.47,192.49,186.95,198.28,201.14,,Peptide652-3,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.06,199.93,201.15,199.68,157.63,189.97,157.31,191.75,166.68,189.43,156.89,185.75,149.42,198.66,151.83,189.38,155.37,190.1,188.98,185.11,185.93,189.6,198,203.63,,Peptide652-3,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.76,201.98,201.74,197.47,204.16,201.41,199.83,198.33,201.83,196.76,200.86,198.65,206.03,198,197.21,199.63,197.08,194.69,193.73,190.31,200.89,196.06,207.86,197.38,,Peptide652-3,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.65,189.75,158.21,193.55,160.22,191.28,155.43,155.03,156.2,191.36,158.37,192.32,152.14,190.24,152.27,186.35,154.81,187.7,192.72,192.3,195.22,191.14,196.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.65,206.11,171.68,214.62,156.87,201.17,193.64,198.35,155.84,200.48,160.18,192.06,158.26,193.91,205.21,196.11,152.34,196.11,161.93,194.47,153.39,193.27,207.13,207.2,,Peptide652-3,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.88,238.75,193.14,212.59,188.83,200.73,195.27,199.48,187.49,177.36,194.97,190.33,193.14,197.48,193.58,196.25,196.29,192.3,188,188.6,191.17,188.29,196.99,196.52,,Peptide652-3,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.18,194.54,152.42,192.93,156.5,190.34,158.49,189.31,149.21,190.22,154.92,194.89,161.04,189.75,160.03,196.54,157.37,195.92,151.47,198.25,156.74,187.97,195.24,196.82,,Peptide652-3,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.78,197.07,191.38,198.57,193.1,190.39,198.84,193.11,193.1,194.19,192.33,192.23,186.42,191.07,193.04,186.94,190.75,190.22,190.48,194.1,191.29,195.71,198.99,197.4,,Peptide652-3,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.09,196.4,187.1,193.15,190.12,192.36,155.07,188.9,161.12,184.44,152.82,185.62,156.89,183.63,159.18,190.77,161.13,193.44,192.21,194.23,194.99,187.4,196.77,198.02,,Peptide652-3,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.31,191.19,194.24,190.31,195.83,181.97,187.81,158.25,166.7,188.99,187.14,192.06,183.54,187.23,192.32,185.43,189.37,190.02,189.45,185.1,189.45,196.01,195.39,192.86,,Peptide652-3,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.21,230.24,157.45,209.18,160.92,158.36,159.44,192.27,161.36,193.71,190.23,190.07,146.42,184.35,193.77,199.55,185.8,186.41,187.24,189.5,191.42,189.23,195.18,182.94,,Peptide652-3,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.77,195.47,196.05,197.21,182.57,191.69,193.16,193.84,191.81,194.62,191.91,188.7,193.77,192.07,180.55,188.34,186.68,187.85,187.04,186.38,188.96,190.08,184.31,194.53,,Peptide652-3,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.22,165.65,187.68,200.49,186.9,194.23,184.67,182.74,162.54,187.6,181.91,189.36,152.04,187.41,157.54,192.61,197.39,191.51,197.93,197.16,189.68,189.78,190.41,196.66,,Peptide652-3,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.61,209.44,204.35,202.16,192.25,190.9,186.51,152.39,195.75,190.36,185.34,190.1,185.08,186.84,193.68,190.63,185.82,189.17,190.73,193.2,193.16,195.12,195.05,194.17,,Peptide652-3,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.11,190.8,149.96,194.69,147.97,192.32,154.91,158.94,152.56,189.73,150,188.41,156.38,185.49,157.1,193.38,154.83,190.25,190.76,194.48,199.78,192.39,194.11,177.59,,Peptide652-3,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.45,207.59,196.91,195.82,183.27,192.19,157.84,162.95,189.13,190.11,191.79,184.73,197.45,193.22,189.59,192.09,189.55,192.26,193.94,198.66,193.24,193.88,185.94,190.12,,Peptide652-3,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.44,191.41,188.99,189.66,160.42,190.43,190.53,187.69,162.2,179.7,154.18,179.74,154.52,190.08,153.02,190.41,155.28,182.65,156.9,184.25,191.33,190.65,196.37,198.55,,Peptide652-3,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.55,205.81,197.85,193.31,185.19,190.31,191.1,158.85,186.39,162.52,178.9,186.64,192.91,192.8,196.6,192.76,187.68,186.39,187.31,184.81,187.42,197.11,198.91,198.63,,Peptide652-3,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
