18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.98,166.62,173.12,162.23,172.51,171.15,166.42,169.26,174.59,174.1,172.92,173.52,170.37,172.18,171.21,167.93,163.77,168.19,169.07,166.07,165.76,165.15,167.32,165.71,,Peptide434,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.265,5.905,12.405,1.515,11.795,10.435,5.705,8.545,13.875,13.385,12.205,12.805,9.655,11.465,10.495,7.215,3.055,7.475,8.355,5.355,5.045,4.435,6.605,4.995
169.45,158.58,160.36,170.41,169.49,167.71,157.23,164.74,163.62,168.97,165.52,169.04,168.16,172.15,164.16,165.76,169.05,168.01,164.26,160.82,171.47,165.49,168.5,171.66,,Peptide434,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.735,-2.135,-0.355,9.695,8.775,6.995,-3.485,4.025,2.905,8.255,4.805,8.325,7.445,11.435,3.445,5.045,8.335,7.295,3.545,0.105,10.755,4.775,7.785,10.945
170.24,176.1,160.19,176.25,168.66,172.78,172.21,173.47,171.7,170.14,152.35,171.54,169.74,171.34,173.15,170.77,166.2,165.67,165.24,170.13,166.42,169.05,167.62,171.12,,Peptide434,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.525,15.385,-0.525,15.535,7.945,12.065,11.495,12.755,10.985,9.425,-8.365,10.825,9.025,10.625,12.435,10.055,5.485,4.955,4.525,9.415,5.705,8.335,6.905,10.405
157.51,158.53,171.94,157.96,160.73,156.67,165.44,167.1,170.07,169.16,166.95,162.66,167.95,159.72,168.94,167.77,172.69,154.78,168.02,168.99,166.77,167.86,169.68,165.94,,Peptide434,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.205,-2.185,11.225,-2.755,0.015,-4.045,4.725,6.385,9.355,8.445,6.235,1.945,7.235,-0.995,8.225,7.055,11.975,-5.935,7.305,8.275,6.055,7.145,8.965,5.225
165.82,185.38,163.86,171.57,171.97,174.33,162.27,172.15,171.31,171.1,165.58,164.05,170.89,167.41,170.12,162.73,167.61,160.4,167.73,163.27,164.19,166.59,172.69,156.53,,Peptide434,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.105,24.665,3.145,10.855,11.255,13.615,1.555,11.435,10.595,10.385,4.865,3.335,10.175,6.695,9.405,2.015,6.895,-0.315,7.015,2.555,3.475,5.875,11.975,-4.185
156.45,179.93,157.61,158.42,157.53,166.7,173.64,162.99,172.18,153.33,164.46,152.22,157.44,155.68,165.42,169.79,170.61,170.26,161.13,166.92,165.48,170.58,166.26,167.48,,Peptide434,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.265,19.215,-3.105,-2.295,-3.185,5.985,12.925,2.275,11.465,-7.385,3.745,-8.495,-3.275,-5.035,4.705,9.075,9.895,9.545,0.415,6.205,4.765,9.865,5.545,6.765
171.3,162.01,171.18,176.16,165.16,163.96,160.26,168.82,175.29,157.38,160.72,169.71,156.22,162.46,169.77,168.39,162.9,163.04,166.32,170.81,165.38,170.01,165.76,175.26,,Peptide434,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.585,1.295,10.465,15.445,4.445,3.245,-0.455,8.105,14.575,-3.335,0.005,8.995,-4.495,1.745,9.055,7.675,2.185,2.325,5.605,10.095,4.665,9.295,5.045,14.545
158.9,166.14,166.91,164.34,154.89,155.87,168.04,169.07,165.7,171.35,165.75,167.56,163.14,167.94,151.25,155.47,172.78,163.3,154.68,166.3,168.16,168.56,159.03,172.99,,Peptide434,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.815,5.425,6.195,3.625,-5.825,-4.845,7.325,8.355,4.985,10.635,5.035,6.845,2.425,7.225,-9.465,-5.245,12.065,2.585,-6.035,5.585,7.445,7.845,-1.685,12.275
182.85,181.11,181.45,177.82,184.31,176.16,165.47,172.61,178.73,168.18,164.83,179.17,183.22,182.04,164.09,178.76,165.4,172.75,173.78,175.37,176.19,173.67,172.91,162.09,,Peptide434,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.135,20.395,20.735,17.105,23.595,15.445,4.755,11.895,18.015,7.465,4.115,18.455,22.505,21.325,3.375,18.045,4.685,12.035,13.065,14.655,15.475,12.955,12.195,1.375
152.08,167.69,151.99,164.76,152.05,166.97,150.25,164.54,159.25,165.26,163.38,165.14,162.14,162,160.33,162.94,161.1,164.08,165.65,169.23,161.28,166,164.72,,,Peptide434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.44,222.64,179.82,202.03,170.7,188.99,168.67,171.03,175.06,171.13,174.01,176.12,172.15,175.79,140.48,174.58,165.95,171.9,176.61,171.01,171.8,182.05,166.37,180.1,,Peptide442,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,166.425,25.015,56.215,13.395,35.605,4.275,22.565,2.245,4.605,8.635,4.705,7.585,9.695,5.725,9.365,-25.945,8.155,-0.475,5.475,10.185,4.585,5.375,15.625,-0.055,13.675
202.88,177.29,190.6,183.5,176.07,178.88,175.27,169.96,175.25,178.6,171.87,172.7,174.33,178.42,182.57,173.59,172.86,173.6,175.68,167.4,173.99,169.93,172.99,181.74,,Peptide442,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,36.455,10.865,24.175,17.075,9.645,12.455,8.845,3.535,8.825,12.175,5.445,6.275,7.905,11.995,16.145,7.165,6.435,7.175,9.255,0.975,7.565,3.505,6.565,15.315
183.29,177.07,174.27,178.43,171.77,167.58,175.91,164.26,168.85,172.08,174.59,170.18,174.16,174.14,171.96,172.82,170.04,165.6,175.81,175.17,178.12,175.36,169.56,176.67,,Peptide442,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.865,10.645,7.845,12.005,5.345,1.155,9.485,-2.165,2.425,5.655,8.165,3.755,7.735,7.715,5.535,6.395,3.615,-0.825,9.385,8.745,11.695,8.935,3.135,10.245
227.42,232.39,201.49,214.64,195.86,200.54,188.79,187.17,179.91,176.33,172.16,174.79,175.68,178.48,170.98,171.32,167.89,172.94,173.95,171.62,179.92,170.66,172.9,177,,Peptide442,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,60.995,65.965,35.065,48.215,29.435,34.115,22.365,20.745,13.485,9.905,5.735,8.365,9.255,12.055,4.555,4.895,1.465,6.515,7.525,5.195,13.495,4.235,6.475,10.575
181.65,206.57,179.9,190.52,173.91,174.45,169.86,168.62,162.52,176.74,177.91,169.77,172.61,173.32,177.92,175.91,183.73,171.7,173.76,170.82,179.9,172.17,173.49,167.08,,Peptide442,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.225,40.145,13.475,24.095,7.485,8.025,3.435,2.195,-3.905,10.315,11.485,3.345,6.185,6.895,11.495,9.485,17.305,5.275,7.335,4.395,13.475,5.745,7.065,0.655
185.3,209.03,177.96,196.6,172.5,187.76,182,177.05,173.58,175.95,172.13,171.62,178.14,177.21,175.43,185.15,180.05,166.23,168.47,169.01,172.31,170.19,178.46,172.18,,Peptide442,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.875,42.605,11.535,30.175,6.075,21.335,15.575,10.625,7.155,9.525,5.705,5.195,11.715,10.785,9.005,18.725,13.625,-0.195,2.045,2.585,5.885,3.765,12.035,5.755
183.2,177.26,176.27,173.26,167.46,173.3,175.34,164.8,175.85,168.57,171.4,174.24,165.08,168.61,167.69,170.68,171.86,170.75,177.52,173.06,169.44,177.51,162.43,175.41,,Peptide442,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.775,10.835,9.845,6.835,1.035,6.875,8.915,-1.625,9.425,2.145,4.975,7.815,-1.345,2.185,1.265,4.255,5.435,4.325,11.095,6.635,3.015,11.085,-3.995,8.985
200.41,182.06,185.01,179.71,179.02,180.83,172,178.39,171.2,176.91,173.12,176.79,172.63,175.36,172.68,177.01,169.52,177.07,172.38,171.38,173.76,173.28,172.51,168.82,,Peptide442,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,33.985,15.635,18.585,13.285,12.595,14.405,5.575,11.965,4.775,10.485,6.695,10.365,6.205,8.935,6.255,10.585,3.095,10.645,5.955,4.955,7.335,6.855,6.085,2.395
183.51,181.94,176.54,176.02,172.9,173.26,171.73,174.6,169.89,166.6,170.92,168.27,169.36,177.88,178.84,171.74,167.17,175.55,169.28,172.45,173.35,167.41,168.77,177.95,,Peptide442,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.085,15.515,10.115,9.595,6.475,6.835,5.305,8.175,3.465,0.175,4.495,1.845,2.935,11.455,12.415,5.315,0.745,9.125,2.855,6.025,6.925,0.985,2.345,11.525
189.73,200.68,182.76,183.6,182.7,183.11,183.67,175.06,178.97,178.5,174.63,169.85,171.28,169.64,166.6,176.54,166.53,171.57,176.91,173.13,172.64,174.4,171.96,170.19,,Peptide442,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.305,34.255,16.335,17.175,16.275,16.685,17.245,8.635,12.545,12.075,8.205,3.425,4.855,3.215,0.175,10.115,0.105,5.145,10.485,6.705,6.215,7.975,5.535,3.765
173.08,186.59,175.14,170.4,166.55,174.17,161.42,173.58,168.03,174.39,176.29,171.3,172.05,173.28,174.23,168.05,173.91,172.82,171.82,171.75,168.8,165.38,172.68,173.96,,Peptide442,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.655,20.165,8.715,3.975,0.125,7.745,-5.005,7.155,1.605,7.965,9.865,4.875,5.625,6.855,7.805,1.625,7.485,6.395,5.395,5.325,2.375,-1.045,6.255,7.535
183.54,198.49,177,179.15,175.36,178.8,175.12,176.16,176.72,174.8,166.64,167.12,170.3,174.19,169.29,172.99,169.4,171.35,167.35,170.91,170.59,173.94,172.19,163.49,,Peptide442,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.115,32.065,10.575,12.725,8.935,12.375,8.695,9.735,10.295,8.375,0.215,0.695,3.875,7.765,2.865,6.565,2.975,4.925,0.925,4.485,4.165,7.515,5.765,-2.935
171.78,203.86,165.74,186.95,177.54,166.93,169.59,171.03,169.59,174.23,171.32,170.97,168.55,166.78,168.51,165.95,179.73,170.14,165.33,172.62,176.99,168.67,170.41,175.56,,Peptide442,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.355,37.435,-0.685,20.525,11.115,0.505,3.165,4.605,3.165,7.805,4.895,4.545,2.125,0.355,2.085,-0.475,13.305,3.715,-1.095,6.195,10.565,2.245,3.985,9.135
179.39,187.26,171.35,187.01,175.76,173.49,172.32,171.62,171.44,177.85,167.04,173.92,177.85,167.35,173.03,174.43,168.27,165.01,167.86,173.85,177.28,175.66,179.83,153.76,,Peptide442,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.965,20.835,4.925,20.585,9.335,7.065,5.895,5.195,5.015,11.425,0.615,7.495,11.425,0.925,6.605,8.005,1.845,-1.415,1.435,7.425,10.855,9.235,13.405,-12.665
179.4,182.63,181.3,169.89,175.36,170.22,181.4,170.4,174.82,164.11,172.51,167.6,162.93,176.15,173.92,166.62,174.63,170.43,173.5,164.87,179.26,173.55,165,175.86,,Peptide442,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.975,16.205,14.875,3.465,8.935,3.795,14.975,3.975,8.395,-2.315,6.085,1.175,-3.495,9.725,7.495,0.195,8.205,4.005,7.075,-1.555,12.835,7.125,-1.425,9.435
189.06,203.11,196.3,198.85,182.8,186.44,180.39,185.46,187.92,184.12,178.17,184.73,176.84,179.44,180.03,181.94,164.31,174.11,178.71,175.45,177.8,175.56,188.28,178.87,,Peptide442,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.635,36.685,29.875,32.425,16.375,20.015,13.965,19.035,21.495,17.695,11.745,18.305,10.415,13.015,13.605,15.515,-2.115,7.685,12.285,9.025,11.375,9.135,21.855,12.445
165.49,209.07,159.32,181.89,167.36,170.77,170.26,168.1,164.65,162.98,173.62,169.15,172.48,165.56,167.64,171.37,161.17,162.33,168.22,174.57,165.13,169.44,162.21,,,Peptide442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.7,231.86,177.73,210.64,181.75,186.71,173.68,183.71,173.74,179.34,171.39,178.95,178.5,179.48,118.42,174.07,160.13,177.72,157.22,174.44,174.79,172.63,150.77,186.53,,Peptide443,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,169.405,11.295,62.455,8.325,41.235,12.345,17.305,4.275,14.305,4.335,9.935,1.985,9.545,9.095,10.075,-50.985,4.665,-9.275,8.315,-12.185,5.035,5.385,3.225,-18.635,17.125
206.98,184.03,189.83,187.01,185.49,175.27,176.74,174.69,177.36,171.05,171.97,174.89,177.59,173.57,176.23,170.68,173.66,175.34,179.02,174.86,170.66,177.36,175.43,176.08,,Peptide443,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,37.575,14.625,20.425,17.605,16.085,5.865,7.335,5.285,7.955,1.645,2.565,5.485,8.185,4.165,6.825,1.275,4.255,5.935,9.615,5.455,1.255,7.955,6.025,6.675
197.65,182.01,188.41,174.26,173.77,172.29,177.44,177.46,173.16,176.07,171.98,173.21,175.03,176.06,166.19,173.69,173.87,177.93,170.92,174.23,180.52,177.29,150.74,176.13,,Peptide443,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.245,12.605,19.005,4.855,4.365,2.885,8.035,8.055,3.755,6.665,2.575,3.805,5.625,6.655,-3.215,4.285,4.465,8.525,1.515,4.825,11.115,7.885,-18.665,6.725
199.1,258.55,188.93,234.43,184.02,212.9,175.58,196.02,174.31,192.81,174.64,179.71,171.08,179.07,177.52,175.21,172.14,173.12,179.94,171.37,174.13,180.37,171.5,175.42,,Peptide443,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.695,89.145,19.525,65.025,14.615,43.495,6.175,26.615,4.905,23.405,5.235,10.305,1.675,9.665,8.115,5.805,2.735,3.715,10.535,1.965,4.725,10.965,2.095,6.015
193.8,198.7,179.06,186.36,173.74,181.03,154.84,175.65,178.77,167.29,170.09,169.64,173.03,170.73,177.31,176.41,178.58,168.36,176.35,167.45,171.86,179.32,150.46,171.84,,Peptide443,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.395,29.295,9.655,16.955,4.335,11.625,-14.565,6.245,9.365,-2.115,0.685,0.235,3.625,1.325,7.905,7.005,9.175,-1.045,6.945,-1.955,2.455,9.915,-18.945,2.435
188.12,187.19,177.05,186.08,175.97,181.54,173.74,174.34,175.95,175.5,173.32,180.01,175.97,174.7,178.86,175.23,173.32,176.22,172.54,176.66,178.37,173.03,172.67,170.52,,Peptide443,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.715,17.785,7.645,16.675,6.565,12.135,4.335,4.935,6.545,6.095,3.915,10.605,6.565,5.295,9.455,5.825,3.915,6.815,3.135,7.255,8.965,3.625,3.265,1.115
196.91,179.73,181.35,173.67,178.48,172.37,174.78,173.01,168.06,170.35,168.56,175.95,171.78,174.28,175.55,166.35,170.95,170.99,176.5,167.07,177.31,171.86,157.18,169.17,,Peptide443,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,27.505,10.325,11.945,4.265,9.075,2.965,5.375,3.605,-1.345,0.945,-0.845,6.545,2.375,4.875,6.145,-3.055,1.545,1.585,7.095,-2.335,7.905,2.455,-12.225,-0.235
302.83,188.24,249.64,183.87,209.25,177.07,182.42,176.53,182.6,175.27,174.77,174.41,175.35,175.87,175.38,171.33,174.84,173.94,168.67,172.36,176.3,178.2,173.64,172.61,,Peptide443,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,133.425,18.835,80.235,14.465,39.845,7.665,13.015,7.125,13.195,5.865,5.365,5.005,5.945,6.465,5.975,1.925,5.435,4.535,-0.735,2.955,6.895,8.795,4.235,3.205
192.76,183.22,177.99,174.68,167.12,173.06,169.07,168.13,172.62,165.74,166.33,172.36,174.47,178.61,173.95,165.89,175.96,166.3,170.47,171.05,173.21,170.54,164.32,175.34,,Peptide443,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.355,13.815,8.585,5.275,-2.285,3.655,-0.335,-1.275,3.215,-3.665,-3.075,2.955,5.065,9.205,4.545,-3.515,6.555,-3.105,1.065,1.645,3.805,1.135,-5.085,5.935
