45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,
266.81,229.22,193.44,174.69,228.32,212.56,217.42,173.85,213.86,208.06,207.3,207.36,211.68,208.21,199.25,206.34,200.49,203.89,199.02,201.68,205.05,205.22,198.05,210.2,,Peptide664-3,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273.73,205.95,240.58,198.7,222.61,187.38,209.88,196.71,207.12,192.43,205.13,182.05,196,194.88,200.38,195.9,201.7,194.46,194.1,199.33,201.04,199.43,201.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.91,203.25,191.28,190.62,194.14,184.1,182.96,183.11,185.78,159.71,184.35,169.67,192,161.29,185.38,166.15,186.75,182.91,179.4,178.19,180.91,180.85,194.66,192.53,,Peptide668-3,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.99,168.48,184.27,162.45,180.38,180.66,174.65,159.09,175.31,177.72,182.3,162.14,183.28,178.24,180.2,174.56,178.71,179.81,173.76,172.42,169.02,174.55,181.4,184.07,,Peptide668-3,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.38,178.17,182.64,176.9,181.29,171.56,177.13,142.05,180.32,180.1,177.99,178.01,186.26,177.38,182.87,182.7,180.81,181.65,181.79,184.59,183.25,166.89,182.52,183.08,,Peptide668-3,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.12,182.23,177.38,176.59,179.6,179.06,174.39,181.68,178.61,181.63,175.69,182.94,180.14,178.11,175.15,181.45,176.53,188.6,180.14,178.67,173.54,172.85,180.92,184.12,,Peptide668-3,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.62,182.73,181.38,172.52,176.18,180.97,181.08,174.44,177.83,177.1,175.72,171.94,183.66,175.54,181.5,168.81,179.82,179.3,180.29,178.44,181.92,178.84,176.68,182.19,,Peptide668-3,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.51,179.77,186.11,180.36,181.24,167.02,180.96,146.98,176.07,179.29,150.4,145.14,177.2,182.47,175.76,173.66,180.4,182.73,181.52,179.74,180.4,182.75,177.57,185.1,,Peptide668-3,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.81,194.07,176.55,187.2,181.81,180.87,182.01,178.12,174.8,178.56,184.52,174.59,180.25,175.5,181.98,175.77,179.1,166.63,175.2,179.64,184.45,178.41,177.84,175.04,,Peptide668-3,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.88,179.59,177.85,186.33,175.39,177.42,176.55,179.28,168.01,179.96,177,176.56,174.76,179.19,179.68,179.82,174.06,178.26,179.18,178.38,176.35,178.65,176.49,180.13,,Peptide668-3,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.65,210.54,178.09,189.67,185.88,160.25,178.22,188.94,175.47,183.43,180.09,177.02,181.52,178.29,180.27,167.64,175.94,175.4,180.29,182.88,183.45,164.57,182.56,165.65,,Peptide668-3,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.24,174.32,187,160.96,174.88,180.27,176.47,153.55,162.31,166.37,175.47,175.58,171.25,175.85,181.63,180.77,180.78,181.7,177.32,180.2,182.8,173.46,181.27,173.46,,Peptide668-3,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.88,177.12,181.81,155.06,183.66,168.89,171.8,182.57,183.54,170.06,183.28,169.49,183.5,178.32,177.43,178.62,178.05,177.31,178.87,177.93,178.23,175.55,181.53,174.15,,Peptide668-3,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.46,202.7,168.7,185.34,177.82,184.74,181.36,181.88,172.09,183.57,175.97,178.67,175.22,162.84,181.67,183.3,171.21,177.22,179.8,179.93,180.83,180.88,176.22,177.51,,Peptide668-3,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.74,174.85,179.82,176.93,175.61,174.04,181.42,162.65,175.42,168.7,176.33,185.65,173.6,166.32,175.28,170.12,174.94,171.6,176.84,157.86,177.67,171.19,184.37,180.95,,Peptide668-3,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.53,203.81,184.43,181.42,172.95,157.27,177.2,180.79,172.32,174.22,162.9,159.83,178.32,180.78,176.7,180.58,176.22,166.41,173.57,165.67,175.14,175.39,181.14,181.88,,Peptide668-3,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.43,174.82,184.52,172.5,180.82,171.82,184.06,183.31,186.09,183.83,183.62,167.42,180.13,173.71,179.22,169.32,171.99,165.76,163.7,158.57,181.41,179.7,177.33,169.55,,Peptide668-3,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.37,181.89,170.62,177.63,191.72,183.75,187.48,186.33,191.1,184.42,185.67,193.72,184.37,189.75,177.66,175.73,177.02,170.12,172.13,171.52,182.84,182.09,196.59,176.04,,Peptide668-3,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.88,177.12,181.81,155.06,183.66,168.89,171.8,182.57,183.54,170.06,183.28,169.49,183.5,178.32,177.43,178.62,178.05,177.31,178.87,177.93,178.23,175.55,181.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230.56,256.22,215.48,229.91,209.89,218.34,214.14,214.14,205.23,177.76,213.72,195.89,208.53,194.99,207.25,210.8,210.67,207.38,212.1,203.1,207.85,210.59,214.28,213.38,,Peptide670-3,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232.17,231.19,212.69,208.96,212.52,207.91,196.12,201.02,193.35,204.08,185.21,189.59,188.42,196.12,204.19,204.12,203.19,205.41,195.54,201.48,200.92,203.22,207.38,212.94,,Peptide670-3,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240.34,197.35,217.83,206.1,206.22,198.69,192.38,184.77,209.6,204.02,203.31,207.62,207.92,194.21,208.83,202.71,210.36,203.7,208.29,203.51,199.42,196.91,204.24,206.55,,Peptide670-3,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.17,213.34,199.22,209.37,213.42,195.3,199.86,199.39,210.05,202.34,204.48,207.14,203.82,198.44,202.26,200.82,199.36,209.05,206.21,203.61,196.56,199.04,205.99,207.39,,Peptide670-3,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.18,211.64,205.57,199.72,210.94,199.44,205.36,180.79,204.64,196.82,207.39,190.73,201.67,204.19,202.58,203.68,195.13,202.73,201.8,206.25,204.04,198.11,203.82,206.81,,Peptide670-3,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256.23,204.63,222.41,197.24,213.32,182.08,205.96,186.95,210.72,204.49,181.69,177.86,200.26,201.79,199.64,187.63,199.85,195.93,202.81,207.46,203.91,203.03,201.61,207.67,,Peptide670-3,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.83,210.32,212.03,220.33,205.76,208,198.66,182.89,196.95,194.24,204.65,201.45,205.34,203.37,205.9,199.48,201.87,205.09,202.22,202.1,201.39,204.43,208.14,201.91,,Peptide670-3,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.25,209.27,212.08,206.63,198.32,204.11,184.49,208.16,195.66,200.84,200.96,185.49,192.82,201.96,202.69,201.79,200.1,198.89,202.87,202.89,198.95,209.54,201.89,193.27,,Peptide670-3,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.43,342.03,196.18,297.15,200.42,273.53,194.24,237.01,204.87,213.72,207.06,194.66,197.87,197.9,199.78,210.38,202.48,195.93,201.27,199.36,202.61,195,204.99,202.16,,Peptide670-3,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.5,271.86,198.5,243.95,196.33,215.09,208.23,205.23,200.32,206.76,196.55,202.16,200.03,202.06,197.84,203.72,203.16,199.64,205.31,207.67,204.44,209.23,205.52,203.12,,Peptide670-3,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228.59,216.07,214.44,206.69,207.12,197.38,204.98,201.13,206.31,183.62,200.92,189.98,205.46,203.69,203.93,200.1,206.35,200.66,203.18,203.85,206.19,204.09,203.59,211.72,,Peptide670-3,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,PIK3R2-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208,267.76,200.99,231.77,199.77,220.59,202,213.62,208.56,201.12,202.6,205.39,206.24,201.63,206.13,201.71,201.77,207.66,198.21,197.78,205.7,201.08,211.17,195.92,,Peptide670-3,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,SH2D3C,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.43,220.39,210.81,208.56,192.43,195.6,206.63,206.98,205.58,202.63,203.94,216.3,198.8,188.97,200.56,204.7,198.4,186.63,199.44,192.37,205.62,190.73,207.52,207.2,,Peptide670-3,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,GRB10,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251.82,291.13,223.42,194.92,216.46,198.05,212.03,202.67,193.75,200.24,188.78,195.02,197.46,200.85,197.01,208.5,176.61,194.45,196.8,197.89,197.67,193.03,206.16,206.32,,Peptide670-3,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,PTK6,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.28,206.55,205.76,194.78,204.88,200.03,205.77,198.23,212.81,196.01,205.73,191.67,206.63,200.97,199.77,194.59,209.67,195.45,210.23,205.09,201.87,203.21,209.26,203.38,,Peptide670-3,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,PIK3R3-N,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.68,217.29,199.34,198.15,214.79,203.81,193.03,209.35,209.27,208.19,212.25,208.88,218.03,206.95,206.8,207.98,210.7,215.3,219.18,220.54,205.84,209.66,220.53,210.26,,Peptide670-3,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,PIK3R3-NC,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228.59,216.07,214.44,206.69,207.12,197.38,204.98,201.13,206.31,183.62,200.92,189.98,205.46,203.69,203.93,200.1,206.35,200.66,203.18,203.85,206.19,204.09,203.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.71,176.48,197.48,215.94,206.82,200.05,193.38,173.24,200.36,193.67,198.75,187.99,194.83,190.89,195.46,195.55,197.81,196.4,196.92,191.28,194.55,192.59,208,202.34,,Peptide671-3,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.19,224.29,196.99,200.62,191.75,202.5,190.52,177.16,182.85,182.25,180.12,184.82,184.41,181.24,199.84,193.22,192.29,196.21,183.82,184.13,189.18,187.61,200.42,198.94,,Peptide671-3,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.47,187.19,193.86,195.47,193.83,186.05,195.78,195.4,195.24,191.15,194.86,201.53,196.57,178.6,191.3,195.21,200.86,202.45,204.31,197.39,201.17,192.11,196.82,198.57,,Peptide671-3,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.4,198.34,192.72,196.82,203.73,193.99,196.84,192.82,198.03,195.67,192.62,197.15,180.15,193.48,197.19,195.92,195.41,196.93,194.64,197.92,189.13,190.64,200.38,191.66,,Peptide671-3,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.64,196.89,200.29,192.76,190.57,186.3,191.36,173.96,191.08,191.39,152.31,186.79,193.84,189.53,189.09,193.05,190.02,182.49,193.81,162.62,198.9,187.63,199.39,196.17,,Peptide671-3,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.79,197.45,193.14,177.77,194.87,183.63,174.54,173.64,193.94,190.2,149.76,156.16,189.01,180.73,175.55,168.12,196.48,192.32,201.98,201.33,200.56,200.47,193.7,195.17,,Peptide671-3,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.08,192.6,196.82,187.04,201.42,194.76,193.86,157.48,196.76,202.13,184.62,180.91,195.7,196.69,201.1,174.74,192.2,193.26,192.9,197.5,197.28,191.15,192.74,189.19,,Peptide671-3,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.17,199.53,193.97,189.81,197.58,190.88,154.83,163.57,188.76,193.92,182.19,162.57,199.91,191.73,185.81,194.97,195.4,190.22,197.23,195.06,203.88,189.81,194.06,183.98,,Peptide671-3,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
